2019.12.29,00:00,1.11759,1.11834,1.11729,1.11815,1286
2019.12.30,00:00,1.11814,1.12207,1.11807,1.12016,19336
2019.12.31,00:00,1.12015,1.12390,1.11988,1.12291,15030
2020.01.02,00:00,1.12184,1.12246,1.11637,1.11709,19001
2020.01.03,00:00,1.11708,1.11798,1.11251,1.11580,21711
2020.01.05,00:00,1.11639,1.11670,1.11585,1.11606,889
2020.01.06,00:00,1.11606,1.12055,1.11573,1.11955,17737
2020.01.07,00:00,1.11954,1.11971,1.11337,1.11533,21746
2020.01.08,00:00,1.11539,1.11682,1.11025,1.11129,26062
2020.01.09,00:00,1.11130,1.11205,1.10930,1.11091,18087
2020.01.10,00:00,1.11093,1.11291,1.10853,1.11209,17242
2020.01.12,00:00,1.11168,1.11193,1.11141,1.11163,470
2020.01.13,00:00,1.11162,1.11469,1.11127,1.11347,15195
2020.01.14,00:00,1.11346,1.11445,1.11046,1.11277,17847
2020.01.15,00:00,1.11276,1.11633,1.11187,1.11524,16065
2020.01.16,00:00,1.11525,1.11724,1.11281,1.11371,16576
2020.01.17,00:00,1.11370,1.11426,1.10864,1.10900,15134
2020.01.19,00:00,1.10914,1.10945,1.10886,1.10945,613
2020.01.20,00:00,1.10946,1.11023,1.10769,1.10963,10688
2020.01.21,00:00,1.10961,1.11179,1.10807,1.10852,16247
2020.01.22,00:00,1.10853,1.10983,1.10702,1.10957,15938
2020.01.23,00:00,1.10958,1.11086,1.10365,1.10547,20178
2020.01.24,00:00,1.10552,1.10615,1.10199,1.10246,16449
2020.01.26,00:00,1.10302,1.10338,1.10247,1.10247,1414
2020.01.27,00:00,1.10246,1.10376,1.10098,1.10195,14472
2020.01.28,00:00,1.10194,1.10251,1.09981,1.10222,13180
2020.01.29,00:00,1.10223,1.10277,1.09925,1.10139,14328
2020.01.30,00:00,1.10138,1.10392,1.10070,1.10289,15598
2020.01.31,00:00,1.10288,1.10953,1.10170,1.10942,16681
2020.02.02,00:00,1.10918,1.10919,1.10823,1.10892,941
2020.02.03,00:00,1.10890,1.10890,1.10362,1.10623,16364
2020.02.04,00:00,1.10624,1.10641,1.10330,1.10448,15140
2020.02.05,00:00,1.10447,1.10478,1.09937,1.10003,15179
